axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,time
0.9702767034940056,-2.678159410711072,-9.562554961988063,-3.1968602465002904,-0.7296806646280017,1.2596692116996013,-0.39158393050981183,0.34931847119666704,2022-10-17T12:18:49.999000Z
-1.8011342709185811,-2.4003811675608366,2.3551698735952487,-0.07208778468385146,-0.2467617979251041,1.8524680262356783,-1.2057659285658344,0.21695971946044904,2022-10-17T12:18:51.864000Z
0.7639907677431581,-13.232881888262742,11.787109738372958,3.8802572420062234,-1.0889325709207003,-1.4893706673482394,-0.7741665193263161,-0.5992093329731594,2022-10-17T12:18:53.706000Z
-2.00915720258621,1.6726032501132893,3.2471803614945545,1.2674763992367646,2.8351103642774893,0.11754574650091598,-1.4448604394311118,-0.7473662089665656,2022-10-17T12:18:55.575000Z
1.8286462650617679,5.3436019960208405,7.605778889638932,-1.0720738303424722,0.8616649210288345,-2.1838718470943324,-0.550370993480129,0.4149669277437951,2022-10-17T12:18:57.492000Z
-0.11053712553629158,-9.775858011000643,0.857224599709709,0.8835253162057704,2.621277338278813,-0.2185780764698113,1.033216731874332,-0.041014814814032956,2022-10-17T12:18:59.409000Z
-0.39239110253793347,-4.066786412582347,-0.4822020019322295,-0.976001546210442,0.43539259244682516,1.4483805201044389,-0.22642676763508418,-0.45469373821158293,2022-10-17T12:19:01.276000Z
-1.4285715054862722,-7.164538021498691,1.894514331304416,-1.829373789568047,0.0768316965382313,-0.6340128662550986,-3.5989070792499573,-0.051523578958828524,2022-10-17T12:19:03.182000Z
2.547380346869873,-5.964815369875003,-4.365610752956483,-0.42691988799703995,-1.9283045971534236,-0.3296082948932469,-1.4375652073775451,0.16267979447452266,2022-10-17T12:19:05.108000Z
-0.32903206859326556,0.3976589615071613,-5.139295390544873,0.1866768614294365,-0.059981002294648755,-1.7716377222430384,-2.9321468191640685,-0.004610736891580362,2022-10-17T12:19:06.996000Z
-0.9009394337900871,-12.95313853584483,6.522722008134789,-2.5524010055199895,-0.05776627543793322,-0.9834028414876432,0.476241334338954,-0.5545697089786067,2022-10-17T12:19:08.847000Z
-0.7417855647722507,3.8997098799376473,7.077237829742003,-1.5439164440116382,-2.7762963015376396,2.956599953567939,0.9773296319503524,0.732247099493686,2022-10-17T12:19:10.701000Z
1.1056299990430243,4.771397183886338,-5.282221263566964,0.07342627492395226,-1.1461912516004893,0.19752151264258655,0.5003779449596026,0.4023249032417743,2022-10-17T12:19:12.568000Z
0.7570837230877563,-1.5044286112917993,4.962756771080752,-0.5103383359645289,-0.7202516148705075,-1.562908020688249,-1.517357970061326,-0.09914195126194958,2022-10-17T12:19:14.427000Z
0.8558595901805666,-15.428018572581779,-0.5540628314415041,0.609719286391156,0.7309559792966733,-0.4372368949281596,0.48164096177292537,-0.08406240815928925,2022-10-17T12:19:16.386000Z
0.8936424498920688,-6.158827311103064,1.6776879698128164,-1.6352929286112137,0.8252471048892085,-2.537270694299628,-0.9041043638302826,0.16097515831333728,2022-10-17T12:19:18.218000Z
4.467200753989985,7.762980603751242,2.307362435887077,1.0551042187307638,-1.228507416833026,-1.5823126393039324,-2.195419632124768,-0.39646083291593986,2022-10-17T12:19:20.136000Z
-0.8551681737724757,-17.28452834070715,5.100560614111016,-1.5921786204021935,0.840058318941683,2.305347294578641,1.4385163911297318,0.14719526990585274,2022-10-17T12:19:22.005000Z
-1.076220092154221,-2.106563726771534,0.3332551502530201,2.350407674240093,-0.44212136742691177,-0.15515508996378724,1.5855971403114968,-0.4717451461056962,2022-10-17T12:19:27.952000Z
-1.7060530827316809,-7.305273232317253,7.275012571125426,-2.334247469890731,-5.73579733429941,3.1737314366720106,1.838536315689742,0.0,2022-10-17T12:19:29.911000Z
1.2803995932788692,5.088107003927394,1.518735991453144,-1.4649598907251307,-1.0382010508031199,-0.07798377601857476,-1.1712816255769463,-0.4110414935338034,2022-10-17T12:19:31.969000Z
2.3519342148129425,-4.152322714295302,3.1648071393923995,0.6411868642945022,2.041815751293985,0.01921862075397951,2.2839791419346067,-0.392141894283872,2022-10-17T12:19:33.946000Z
-0.24426472249128361,2.5863120582586876,-4.4567905762724775,2.380395879383097,-3.39614795913773,1.1274317637512523,-0.9494629527221449,0.642467047153758,2022-10-17T12:19:35.905000Z
-1.7611632057741125,3.594897856213588,11.189215746322741,0.4984530968828855,0.13849023858457987,-4.297581203622837,1.2676029264250521,0.04857466199470068,2022-10-17T12:19:37.918000Z
-1.7284208693182135,11.530657480237481,2.3575977015731544,0.84412224504869,3.0390257892646213,0.41366273844910784,-0.9829589093934051,0.10404488365988437,2022-10-17T12:19:39.841000Z
1.3526996609617121,-1.2036718462685596,3.6292481696585064,0.08347119434481332,-1.5816654890769932,-0.002078445320234712,-0.4283839578411606,-0.7265400771613978,2022-10-17T12:19:41.758000Z
1.5462498760776098,2.4120200301317527,-8.509187398924535,-1.3726812338485805,-0.07924565571867381,2.5111488037862637,-4.675090751847855,-0.19707892252436385,2022-10-17T12:19:43.676000Z
1.128283104609017,-9.21029892584702,-4.401564957812915,-0.6246689637548148,-2.6520122892299796,1.657550605295609,-0.5790079206072829,0.19905499688125924,2022-10-17T12:19:45.594000Z
-1.3963626965749119,7.497646426332874,6.374097425306193,-1.6314450344520732,3.1216943656799394,-1.7780169361677451,0.18058271781647484,0.09907728291613374,2022-10-17T12:19:47.370000Z
0.47868400241988285,-4.685602386717649,1.4009605135765324,-1.7246225884951858,-0.24761981042679848,2.111821975533678,-0.7880123340069166,-0.779939951309636,2022-10-17T12:19:49.533000Z
0.23747984869339966,-3.438161175131066,-10.10726552285708,0.6193963925242194,0.00836262759003259,-0.35135073966060515,3.39885928732554,0.10394434709396469,2022-10-17T12:19:51.451000Z
0.45054229995681516,-0.07526112045651745,5.3303383869991805,-1.5076759381428395,2.5841001449198124,-1.402695231883843,-2.2422715680198335,0.16362228377484825,2022-10-17T12:19:53.269000Z
1.813979773940683,-9.69632975740632,-2.9429799947524,0.5047453071876221,1.2194417395233927,0.40083309284258395,-1.08475593974552,0.506969979554765,2022-10-17T12:19:55.136000Z
0.4607918946571312,1.4923115240443727,7.281052498716424,-1.7568618809036296,-1.808213194224841,-0.2538601408830978,-1.7443987727196728,-0.21887661887197338,2022-10-17T12:19:57.023000Z
1.4118558265775272,6.10537049832347,-0.5586422477698365,0.47242483042268846,-1.3584283747428207,2.596984197903362,-1.0851342667298223,-0.8128966104361413,2022-10-17T12:19:58.942000Z
0.1349061585898913,1.8930058158633485,0.9711838289253749,-0.6226383432604383,0.8913923080909005,0.6358098606551867,1.998025056957429,-0.3467292546308509,2022-10-17T12:20:00.883000Z
0.5976574883261987,-9.858778820319381,6.065932526725462,2.0210530682515717,-1.31281606346419,0.41484090227273795,2.8612430244765674,-0.3842736205510833,2022-10-17T12:20:02.705000Z
1.31237647573721,-0.709499063897336,-4.792678027384127,0.5105547789971185,-4.253833568649063,1.5527134139797578,-1.3499560195932032,0.3021850099201355,2022-10-17T12:20:04.512000Z
-3.0499455570500418,4.697544357311459,-5.291323023677976,1.7827640179503443,-0.18834764195953813,1.8674339037537535,-1.3928927057038138,-0.9905847386268435,2022-10-17T12:20:06.394000Z
-0.6739785504033414,-11.664114604315303,-1.1268850599717966,-0.9950181936144636,-2.9990680683277704,1.3610858888166846,-2.2319554505728396,-0.14143474137831413,2022-10-17T12:20:08.236000Z
-0.9887622787173083,-6.648096240531556,4.226318837041707,0.13732209512857985,3.100127248908021,2.402147895115516,2.5292941502852084,0.5601390775031233,2022-10-17T12:20:10.206000Z
-1.3407343230366553,5.537570625394778,-7.05902524966117,-1.309477939384442,0.26474161777893834,1.0746929375233125,2.171185859268334,0.02910384904674334,2022-10-17T12:20:12.063000Z
-0.5809668721220882,1.7503831376315797,-8.822161684529807,-0.5179153541699377,-1.866410877912882,0.35261302276321094,-0.2003146293276437,0.3619329678386367,2022-10-17T12:20:13.972000Z
3.116366815279531,2.636380653879486,4.208267555172962,-0.3065913704354351,-1.459581816825298,2.106964967421174,-2.693834131418665,-0.5881901819357411,2022-10-17T12:20:15.839000Z
-1.8147921466355001,11.675969064037726,-3.2525380042590033,-0.9534671625466039,-3.8050436183798055,-0.0706952126547733,-2.520972356309038,-0.5732880677511931,2022-10-17T12:20:17.673000Z
2.0162782472601872,2.9897226369409995,-2.1504263010970455,-1.6364569902721804,-2.249099546214909,0.1325579130935146,0.33431543555812815,0.5644241647062308,2022-10-17T12:20:19.550000Z
-3.521414709839066,4.172095767827798,-9.809349112913846,-1.9126611078426106,1.9183830262873942,2.8967844985923206,1.0662774673967752,0.06429308552536095,2022-10-17T12:20:21.408000Z
-0.7057570194176492,16.991915643306104,-3.649978951094057,-3.204631160815487,4.312492266323042,2.73362751850002,-3.9888882074180634,0.06506385441441426,2022-10-17T12:20:23.317000Z
0.3337046942176747,-1.2715074164627835,-0.13888538953335683,-1.4144547654647712,1.3473115922209808,0.06473902696440886,-0.6164975631714388,-0.392167666152267,2022-10-17T12:20:25.183000Z
1.218243264546099,-4.918997476945773,4.766021143682322,0.9342809254611386,-0.26477580849389404,-0.6644544675869963,3.1323433583673985,0.06413075704747853,2022-10-17T12:20:27.089000Z
1.4793509481625595,2.7352045082225422,-4.132397143716224,-2.1706855479872704,-0.9343133251275632,2.473712335171781,-0.41587312367232815,-0.40256866191038687,2022-10-17T12:20:32.470000Z
1.6508837910786898,2.805113478346566,8.567798370993934,-1.8493417862724362,-1.9674978743132987,1.3886134807237112,2.8836754997395015,0.470699401361843,2022-10-17T12:20:34.327000Z
-0.7346659678865327,-3.2255936081815917,-3.6791418934518854,2.5570773298941267,3.9736623059565446,0.5948117396798811,1.258991997200657,1.0475455767530746,2022-10-17T12:20:36.184000Z
-0.9720083793370987,-6.383507553633434,-3.671484862613899,-0.8288186952500622,-0.45525888354926536,-0.4488626468010842,-2.0911539066101428,0.20756339228580337,2022-10-17T12:20:38.049000Z
1.7858794914547287,14.48834200821381,7.94017120402998,0.5068264542298956,4.083698036378147,0.6211966276374428,-0.5611452745579539,-0.21128319078602573,2022-10-17T12:20:39.971000Z
-0.4058470100255583,2.104767012939037,1.0065005220596093,0.9549574080728498,2.6613502794634325,0.04258262968851467,-0.24421288900606536,-0.922050853916981,2022-10-17T12:20:41.836000Z
-2.670893800997355,-4.509350622528737,-2.986080457420317,0.9831462800297877,-3.5123424677722364,-1.0095657855646971,-1.8364746345286413,-0.6041617765370915,2022-10-17T12:20:43.666000Z
-2.3734518975958077,5.783535273335829,-0.910568704573913,-2.0644184742012044,-1.39521166414043,0.289400039984685,-1.8700209291903496,0.6084540383445778,2022-10-17T12:20:45.519000Z
-1.926795536499976,-0.6179234589753602,6.976473416707529,-0.26328831896251215,-1.4013034415303411,0.5126916231010663,2.9167850750880033,-0.3588658314705692,2022-10-17T12:20:47.375000Z
1.0322122691843318,-1.515537342686414,7.568073422397635,-2.1982045402926538,-0.2407528843319825,-0.5364923674463815,-1.8845025077660045,-0.11241515720397138,2022-10-17T12:20:49.205000Z
0.29124516292332325,3.5749920511031887,-4.370665148298142,3.471300975969994,-0.20228029438221717,1.557917600627872,2.08891043022975,0.27171996961838846,2022-10-17T12:20:51.065000Z
1.4360268734026425,-8.003958131026804,-0.3212169350674352,-2.1656315659915766,5.818242714376485,2.188271567698898,-0.8391052358076528,0.5812872774831548,2022-10-17T12:20:52.925000Z
-0.8986936167632678,2.265782970870043,0.37215482806529954,-1.4025896737142136,-2.2053049948360064,1.666094289741604,-0.04502991134286327,-0.04830984990075094,2022-10-17T12:20:54.865000Z
0.32490383867458106,12.009819594982776,-5.256773847014675,-1.3924917136729542,0.3675256000435545,-0.3741640143694075,1.0904498421151019,-0.12507989189328753,2022-10-17T12:20:56.771000Z
1.3004748987894748,2.9748903541282172,-0.3905132110430354,-2.028634863841564,1.1308626063352187,1.315597080242023,-1.1523598016508205,0.05321468156752062,2022-10-17T12:20:58.617000Z
-0.6524124641736804,-2.285720758196789,-0.0714773802237545,1.945700012746573,-0.086575113014137,0.2057675544509372,1.1021623165337024,-0.20854728637658346,2022-10-17T12:21:00.545000Z
0.9478554078369881,-3.1031310917415476,5.863318235723963,3.4380055263449893,0.13354504064037798,-1.9451057890182957,-3.9507831480471696,-0.1884007179931397,2022-10-17T12:21:02.482000Z
-1.3888769598212702,-2.498844726585627,6.214816386511572,-0.6045978831794148,-2.141449012699135,1.1795541216184682,0.8543852276368968,0.18058795595847224,2022-10-17T12:21:04.350000Z
-0.7645957752151806,-1.5222894898316846,-1.8208861322920207,-1.7828069833909772,0.12626817798027745,0.3173795939591977,-4.766612501748003,0.09576632204936439,2022-10-17T12:21:06.267000Z
-0.8036228355512154,-2.295677753309283,-1.2181630912718047,-3.06120714268979,0.9238288813097844,4.324423101175445,-0.4339205420372011,0.8243533554589297,2022-10-17T12:21:08.226000Z
-2.50411082095681,5.785915433994372,3.374548759634303,-0.2814900104470938,0.5617993527312881,2.4640482161598394,1.655593395312705,0.190683473231768,2022-10-17T12:21:10.111000Z
1.0109311219004193,-10.759985027371789,-3.1595073851475792,-0.3822786036587726,1.039651573776841,1.242458714896301,1.2072884089986935,0.4573260698609654,2022-10-17T12:21:12.097000Z
-0.9867354958870139,5.446748083222996,2.978932102663748,-0.8494628541347515,2.6989488698591133,0.4860804340947793,-2.505022847632361,-0.374623134904287,2022-10-17T12:21:14.064000Z
0.019845238056238612,-2.3074180536159505,-0.5590125363469545,0.36779886848616805,1.7620734361302828,0.3461799064608282,-2.2561843548204337,0.22299236142501203,2022-10-17T12:21:15.939000Z
0.9979266844514485,2.4176617423454405,-5.168702445635389,0.6102240497437554,0.05695097667512905,-1.565170112087188,-1.326529563020634,-0.24423837588750594,2022-10-17T12:21:17.794000Z
0.9264577096804907,-6.9742149797591555,-5.103011213331771,0.5096681481444507,-2.391502600234916,-2.7690397995703835,0.3644406182233406,0.17443869417635074,2022-10-17T12:21:19.662000Z
1.3835977204971817,8.360796199141829,7.467960812970677,-0.3819430664037247,-1.2653149751704116,-1.3504764442131625,-3.922764512483208,0.28414386596279395,2022-10-17T12:21:21.589000Z
-0.21196790024132617,7.842496643876739,-0.9173060135846445,-1.4776079424079598,-0.5160883472985868,0.0,-0.021032928659868277,0.04507192489921786,2022-10-17T12:21:23.567000Z
-0.89043384095351,6.056187513463607,8.478783093505221,0.9877590651926773,0.4135693302609853,-3.3691788030479675,0.60645141010694,0.9275670922767457,2022-10-17T12:21:25.385000Z
-0.1727669978745084,-9.395767050436637,-2.785331140581836,0.07646457200352819,-1.0256554365331025,-0.8130684126075154,-0.5425246068381376,0.5609567511025116,2022-10-17T12:21:27.301000Z
-3.530740454019093,5.241423266736746,1.42352065262659,1.2981513542864815,-1.926601549788179,-0.3272806546393096,1.0198578668567582,0.4670963159759885,2022-10-17T12:21:29.175000Z
-3.028967108583392,2.5919391002041468,12.412991998919413,1.161060933621911,-2.423885293197123,-0.27458319526674246,0.43693608859952837,0.31250835754422585,2022-10-17T12:21:31.056000Z
-2.769094711351272,-9.961030274426715,-5.628829280170468,-1.924161442570634,-3.335819692927326,-1.0052850503662554,-1.0423758069874873,0.686503970000437,2022-10-17T12:21:37.096000Z
-2.0892920340965366,-0.08806052839345835,-10.023776648530962,-1.9415416957649108,-0.5462634183421753,-0.4810201334778342,-3.737712278125959,-0.511514067005238,2022-10-17T12:21:38.960000Z
0.8287922392714455,2.3401423694869012,6.628803738574444,-0.9948703407947935,-2.9782931078557153,2.9005778713234314,0.2623841975956045,0.5393584702296225,2022-10-17T12:21:40.797000Z
-1.8976083854137271,3.536288882207159,-4.423042604755161,-1.4143417041106678,-2.054223940794296,1.1622252609202655,-1.8375643331553138,-0.3446604759957564,2022-10-17T12:21:42.642000Z
-0.796154699495695,1.1706468380092416,-0.20759505513224896,1.112486352778293,-0.8593510898265722,-0.8392300774604946,-1.1132865280133775,-0.1848519241229661,2022-10-17T12:21:44.580000Z
2.7075633367142027,1.8823745146511413,-3.1633236126245645,0.5490402864237401,-2.714848103513263,-0.03377782181176542,0.9305694830156388,0.23655670214634086,2022-10-17T12:21:46.588000Z
-0.7504131479283714,9.26617888740254,1.3030222239598097,1.5922265314397046,0.6645228773668441,0.03176876696826286,2.743926048720242,0.4880500478589848,2022-10-17T12:21:48.517000Z
1.534263137335037,7.72009071377,-5.070063240414131,0.612056452910664,1.3745458837133901,-1.1792136036242962,-0.06903663434248797,-0.4054282843055641,2022-10-17T12:21:50.426000Z
-1.9563840765965002,-17.840700299651164,-1.040294630923097,0.3500482307381251,-1.1656904920146958,-1.1811370240480616,1.0754135834199035,-0.1654631632253476,2022-10-17T12:21:52.275000Z
-0.43536837248509946,-1.9186878273835994,2.252959172462184,1.732474670781386,-0.9442956802411386,1.7326099268423916,-2.7873425478091463,0.06291427409111428,2022-10-17T12:21:54.171000Z
-1.990649378657613,-0.9645502103741319,-5.372180682801282,0.7142173423116234,0.9751019512421661,-0.6091689669993112,0.47906968490183854,-0.04336070533615289,2022-10-17T12:21:56.089000Z
-0.7144214182194263,-10.877947231170118,-3.760344312498443,0.15400140573164323,-1.4898418428599713,-1.7141717072916929,-0.1112598955665246,0.3461040072981669,2022-10-17T12:21:58.037000Z
1.7489752764693056,0.6518339420351578,-1.9159226073279254,2.1240466633323,-1.625237357440604,0.00749318037273905,2.3803579818937024,1.312616002283999,2022-10-17T12:21:59.925000Z
-3.61426280751441,7.861998187494297,-7.571184862262266,0.21967169750989823,2.273276027962579,0.27133690591410675,-1.0400646148725476,0.18337328181347404,2022-10-17T12:22:01.847000Z
0.9011676111370737,-6.7217971845909315,-2.309060514693585,-0.3655055648045921,1.6581145115447173,-3.151694010031302,-0.4625081526921049,-0.24881099792563924,2022-10-17T12:22:03.761000Z
0.4903275038616324,2.1644521206941927,0.5219238321646942,-1.1096436548785031,1.1014001993994074,0.011412745192548424,2.050986078902139,-0.4589336250818639,2022-10-17T12:22:05.774000Z
-1.2473071270635463,-5.65552141636871,-2.188720950313742,1.0396375142055272,1.7397725386083465,1.4992289773285832,-0.17335613000769523,-0.09535228557403441,2022-10-17T12:22:07.779000Z
-3.02676423247659,-4.132327100462264,-1.5184537412523453,1.7845322212575259,-3.9781439539498518,0.81690225624515,-2.138626546493697,-0.3255711196166928,2022-10-17T12:22:09.717000Z
0.14441107061690261,9.289798480922398,-0.20338697866393085,-0.01155324259706314,2.5831843899871325,3.7288670418384458,4.936283817592378,0.20142745428974287,2022-10-17T12:22:11.643000Z
-1.1122516860772385,-3.324527447385137,-3.528468987138591,1.8833796839524817,0.6887698630470587,2.12650956267768,-2.080162472614669,0.19561461294873747,2022-10-17T12:22:13.592000Z
0.4797594961721472,2.9501283793624284,3.5145416379685326,-2.6889021698581654,1.9074672521470994,2.4503986895717382,-0.12052594474598666,-0.14697939970251034,2022-10-17T12:22:15.469000Z
0.039392195303526445,-11.621832803697725,7.410015883069409,-0.018340635039989006,0.6791176204361438,4.6625782675613525,0.6745990541510396,0.7694559887647956,2022-10-17T12:22:17.347000Z
3.3395281350678125,11.693596782770493,-2.527751653972661,0.0030823990923316558,0.012888984974221751,1.319419672660486,0.5217724967490307,-0.24890491325476558,2022-10-17T12:22:19.206000Z
-0.5062161132489849,3.8271570777167567,2.43799114445423,-0.9550519446664961,-0.6257579672164619,0.34511233935560814,-0.3622083777541586,-0.018304145949217643,2022-10-17T12:22:21.050000Z
-2.1441241731858414,-1.0760136669378166,-1.3523709151153434,3.3841819307648136,0.6396891475907693,1.6723856036053102,-0.352576665746017,0.2656693640088046,2022-10-17T12:22:22.971000Z
0.3682168807659525,3.657884140766392,1.8119729744902662,-0.03332048638182006,-0.6975316239890779,-0.8374874762457873,-0.44954737824689617,0.36033755119984345,2022-10-17T12:22:24.769000Z
0.4532746201315552,-8.740459882679664,8.08880159179834,-0.509721240073302,1.6259853174520653,0.2544348175023441,-2.152334779966397,0.504654495734651,2022-10-17T12:22:26.706000Z
2.8328057044225803,7.448419263005176,2.560680130830834,0.0952232559020676,-3.208337881033052,-0.9823701095571447,4.160436761304356,0.18680815825672362,2022-10-17T12:22:28.576000Z
1.7381200589086638,-1.9595680974579253,-9.373237350881023,-2.734652048838475,-1.1502259893932218,0.72972692083602,-0.4206697375323573,0.419804703423633,2022-10-17T12:22:30.550000Z
0.7391765114428865,-1.2107133782702886,2.2748197308060076,-1.0009062245009397,3.944229620485209,-0.9892161992008499,1.1582646458203827,-0.2225740148679681,2022-10-17T12:22:32.424000Z
3.0502807848695515,-3.0066500029423975,6.347846040562716,1.4304998769673236,-1.316675529558724,-1.046551889636387,-0.642286610752066,0.3700805758540077,2022-10-17T12:22:34.362000Z
-2.489329304515816,-3.5624167620518596,-1.2581316637030486,-0.8182864695957057,-0.5536163829262745,0.7550859231607603,-0.6811564909159709,0.3650820579257695,2022-10-17T12:22:36.188000Z
-1.342559266912866,4.401798179231806,5.107276953319841,-1.0971622386558213,-1.8219070122042984,-0.14734377547501742,-0.8757492621127492,0.5927409735944515,2022-10-17T12:22:41.469000Z
-1.9416753600636218,1.6617773328575551,-3.7082149271943394,1.885625439822187,0.5780397843724354,-3.0777177940531573,-2.9909932316944445,-0.598161776868286,2022-10-17T12:22:43.327000Z
-0.8204833625242749,4.133753109176709,-7.867816887632592,1.928488021976192,-1.5337068716399425,-2.30499224926312,-0.3059207242375449,-0.31319283801074305,2022-10-17T12:22:45.266000Z
-2.88186127192572,0.008751718290214594,0.6389188585465693,0.7801431917089889,-0.44907839310438363,-1.8002423485521533,-0.7821328735814387,0.33454017359714827,2022-10-17T12:22:47.165000Z
1.320444890523932,3.2685373675565494,-9.284662433573097,-0.5758192580873062,1.588541993361204,-1.3675248432529206,2.268830353183068,-0.9661132115350536,2022-10-17T12:22:49.124000Z
-0.4704290114533219,-2.5519808577123912,-1.3531754999592862,-0.275021094311148,-1.4598398569847877,0.7566413745098128,-2.308438590739817,0.21058250563667555,2022-10-17T12:22:51.121000Z
-3.078458538488709,13.988049686079108,6.63012223863897,-1.0626738370491688,1.4698563099453261,0.43658352148700785,-1.1109759854368169,0.423133249392452,2022-10-17T12:22:53.033000Z
-2.1275842708367243,-9.727841794618861,-10.086259847716143,-1.3285680536374023,1.5360743998099669,1.822258373542627,-1.7319668230115013,-0.18935755276131203,2022-10-17T12:22:54.987000Z
0.648612380569431,7.938057850993722,-6.790335405055203,-1.3978140201808773,1.9944786116529698,1.3106530934626117,2.7926264518375046,-0.13463427207731607,2022-10-17T12:22:56.878000Z
1.7444184347428455,8.606071948908301,-5.49624002408415,-0.8030950302958713,0.193346251051411,1.8331028671975107,-1.6758541676842293,-0.37569082217426003,2022-10-17T12:22:58.830000Z
4.164500112010842,-5.257944082228589,-0.4304388024950798,-1.3842900770276967,6.300860967193187,1.0742243201520443,1.0913300835813058,-0.16883308069185216,2022-10-17T12:23:00.758000Z
6.080195809891828,13.985188095853687,-2.0117984917231437,-2.122153315384211,1.9936466098343202,0.4214233010469094,1.8796389058406409,-0.15798516640618254,2022-10-17T12:23:02.680000Z
0.8593621193361047,6.280376682489413,7.217355037566282,0.3650473731093473,0.5564359120692959,1.878043516402376,-0.27789876582835815,-0.22921226023878047,2022-10-17T12:23:04.569000Z
-2.0731901591410695,6.128306228950985,4.8913727397520415,0.38623948459832946,-1.8087956011331312,1.5834376557309282,-2.656554197481219,-0.24974001734660575,2022-10-17T12:23:06.437000Z
-4.459650324226187,0.238668174447211,2.4906760303380375,2.4313915799267036,-0.27465702944412207,0.6938887454862881,-2.6320906634271806,-0.07504455720487654,2022-10-17T12:23:08.315000Z
0.552940794770606,-1.2928748503789707,0.6622488340792141,-0.8732345387746467,2.7259714684816263,2.159193073620332,1.6662644546978826,-0.07957391998223512,2022-10-17T12:23:10.253000Z
-1.7043159757720028,-1.2440566655789072,1.9570497256026806,0.47203087705517155,3.28380832287111,-3.7625275065165553,-2.4319317621363297,0.7279702405396333,2022-10-17T12:23:12.206000Z
-0.8738466474477525,2.502484573048744,-4.606978203277147,0.4952024163023844,2.828400559546071,-0.3974372418345999,0.7622285382160909,-0.12115614121361404,2022-10-17T12:23:14.081000Z
-1.2847943225586176,8.813893743587704,4.383397738586528,-0.29506046545845926,1.4631222414746279,-0.4225319191887937,0.2255376396915192,0.15523380793887118,2022-10-17T12:23:15.970000Z
-0.3003350208377095,1.1959563484143296,-5.9146562021188425,1.0972569185484085,-2.55676490302203,1.9653601587223284,0.7334413940221187,-0.18954761328913775,2022-10-17T12:23:17.894000Z
2.2203569957686247,-5.628169814544407,4.269221991822324,1.1403522117060432,0.8760886741948684,2.6508984702130816,0.9159974245230169,-0.19430655201490818,2022-10-17T12:23:19.846000Z
0.3217891938344932,5.212109812055523,6.103521177734349,0.5157049115316732,-2.5286811193605603,-2.296187829398285,-1.8000594511787569,-0.6116135871865501,2022-10-17T12:23:21.717000Z
-0.3376072949559111,5.816136246700793,1.0033861411967964,-0.2975742190484744,-3.013365270265383,2.388564742599889,-1.8809607939804354,-0.5618244927527082,2022-10-17T12:23:23.581000Z
-2.16951605372643,4.151934330813511,-1.0208044417336712,-0.4396979220663822,0.38759447837349925,-1.8398290255917862,1.3863258131886795,-0.4254262518689465,2022-10-17T12:23:25.381000Z
